# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
285735023,106,-159,925,-5976,9520,35516
285743359,106,-159,925,-9791,4873,37493
285743892,80,-114,927,-9791,4873,37493
285751913,80,-114,927,-11821,848,37222
285752446,55,-91,958,-11821,848,37222
285760468,55,-91,958,-9975,-376,35516
285761001,53,-78,997,-9975,-376,35516
285769022,53,-78,997,-7166,1093,33433
285769555,63,-52,1010,-7166,1093,33433
285777576,63,-52,1010,-5057,2651,31351
285778109,61,-25,996,-5057,2651,31351
285786130,68,-65,960,-1365,3027,29207
285794674,104,-121,927,6720,2948,29102
285803218,98,-83,929,12836,2555,30318
285811762,56,-18,936,11278,805,29260
285820306,37,-11,947,6693,-2808,26031
285828851,53,-40,997,4602,-5687,23476
285830535,53,-40,997,4602,-5687,23476
285837403,54,-35,1051,4007,-5626,22417
285845947,22,23,1095,1706,-3421,19521
285854284,22,23,1095,-5407,-17,12556
285854817,-16,81,1108,-5407,-17,12556
285862837,-16,81,1108,-15837,2467,3491
285863370,-34,69,1061,-15837,2467,3491
285871391,-34,69,1061,-19652,3325,-2765
285871924,22,-55,984,-19652,3325,-2765
285879944,22,-55,984,-15067,3508,-2537
285880477,81,-169,919,-15067,3508,-2537
285888498,81,-169,919,-5267,2432,1872
285889031,115,-277,853,-5267,2432,1872
285897053,139,-325,811,7358,533,9957
285905598,119,-251,801,16135,-3316,18541
285914142,61,-129,843,15898,-9493,22540
285922687,27,-46,891,9012,-15487,21113
285931231,20,-27,928,3745,-19722,17613
285939777,20,11,991,463,-21971,14402
285948321,-3,100,1083,-4488,-22898,9353
285956865,-34,187,1194,-12862,-20938,498
285965202,-34,187,1194,-21761,-13912,-11550
285965735,-36,167,1243,-21761,-13912,-11550
285973754,-36,167,1243,-22548,-4278,-20133
285974287,38,-22,1160,-22548,-4278,-20133
285982307,38,-22,1160,-10543,2765,-18830
285982840,151,-240,1028,-10543,2765,-18830
285990861,151,-240,1028,7131,6440,-8785
285991394,220,-338,934,7131,6440,-8785
285999415,220,-338,934,20107,7253,1890
285999948,189,-268,885,20107,7253,1890
286007967,129,-146,876,21271,4392,7586
286016512,89,-50,905,11707,647,6676
286025057,57,-75,923,2187,-2843,4410
286032562,57,-75,923,2187,-2843,4410
286033610,57,-97,968,-1627,-5276,3928
286042154,61,-69,1018,-3342,-3412,2590
286050698,53,-40,1043,-4357,-2091,1181
286059243,50,1,1076,-8881,61,-1128
286067579,50,1,1076,-11830,1225,-4506
286068112,25,0,1031,-11830,1225,-4506
286076133,25,0,1031,-8102,1155,-6396
286076666,61,-63,995,-8102,1155,-6396
286084687,61,-63,995,-962,1137,-6816
286085220,103,-108,988,-962,1137,-6816
286093242,103,-108,988,5661,717,-3578
286093775,111,-137,968,5661,717,-3578
286101796,122,-114,962,11138,1793,1076
286110340,103,-49,955,13431,2450,3158
286118885,73,-45,979,11856,2222,1890
286127430,81,-77,988,8933,2511,3753
286133479,81,-77,988,8933,2511,3753
286135982,103,-87,990,9003,2625,6720
286144526,104,-79,1017,9528,2660,8111
286153071,79,-65,1054,5941,3176,9686
286161408,79,-65,1054,-87,4891,12722
286161941,59,-64,1076,-87,4891,12722
286169959,59,-64,1076,-2406,6947,13326
286170493,76,-50,1059,-2406,6947,13326
286178513,76,-50,1059,-1671,9493,12197
286179046,88,-22,1050,-1671,9493,12197
286187066,88,-22,1050,-2205,12643,8198
286187599,80,16,1043,-2205,12643,8198
286195620,80,16,1043,-4235,15916,4838
286196153,74,3,1018,-4235,15916,4838
286204174,96,-30,978,-4156,18620,4033
286212718,94,-57,948,-945,20256,3937
286221263,77,-43,935,822,21358,5486
286229808,65,-20,907,1006,21700,6063
286234402,65,-20,907,1006,21700,6063
286238360,60,-21,900,2248,20273,4830
286246696,60,-21,900,4103,17675,3132
286247229,65,-37,940,4103,17675,3132
286255250,65,-37,940,3762,16336,953
286255783,59,-54,988,3762,16336,953
286263805,59,-54,988,2275,17342,-113
286264338,51,-101,985,2275,17342,-113
286272358,51,-101,985,4305,19005,1225
286272891,83,-144,962,4305,19005,1225
286280911,104,-151,949,7061,19626,3167
286289455,81,-174,947,6606,18663,6475
286297999,55,-156,961,3211,17123,12460
286306543,43,-115,985,-1382,16187,16476
286315086,29,-88,1000,-6457,16703,16257
286323631,25,-99,1000,-12486,17517,15793
286332175,47,-82,984,-16756,18760,17701
286335522,47,-82,984,-16756,18760,17701
286340520,47,-82,984,-18331,20326,18812
286341053,60,-56,967,-18331,20326,18812
286349072,60,-56,967,-19337,21883,19775
286349605,42,-36,966,-19337,21883,19775
286357627,42,-36,966,-21857,24701,21201
286358160,15,-34,982,-21857,24701,21201
286366180,15,-34,982,-22356,29277,22198
286366714,7,-47,988,-22356,29277,22198
286374735,13,-36,998,-20658,33250,21630
286383280,16,-31,1015,-20203,38193,18401
286391825,0,-93,1026,-22540,43041,18086
286400369,4,-152,1017,-22443,47477,21183
286408913,18,-176,1017,-17377,50347,23616
286417457,17,-198,1006,-10683,51581,25620
286425793,17,-198,1006,-6265,52421,28236
286426326,14,-175,1007,-6265,52421,28236
286434347,14,-175,1007,-1172,51861,29531
286434880,0,-165,974,-1172,51861,29531
286436457,0,-165,974,-1172,51861,29531
286442909,0,-165,974,4156,48440,33503
286443442,-20,-175,973,4156,48440,33503
286451463,-20,-175,973,8890,44126,38701
286451996,-48,-160,972,8890,44126,38701
286460016,-73,-133,990,12416,41168,40468
286468559,-74,-108,1005,12460,41168,39331
286477104,-75,-89,988,7980,42166,38736
286485648,-70,-90,943,4523,41221,38885
286494192,-62,-98,916,5145,38167,38640
286502736,-62,-82,897,8723,34991,38237
286511073,-62,-82,897,14971,31736,38692
286511606,-57,-65,866,14971,31736,38692
286519628,-57,-65,866,22006,26941,40066
286520160,-55,-40,857,22006,26941,40066
286528182,-55,-40,857,26180,20667,40923
286528715,-63,-17,888,26180,20667,40923
286536736,-63,-17,888,27081,15373,41720
286537269,-85,-18,914,27081,15373,41720
286545290,-100,-22,929,26320,10797,43347
286553835,-97,4,975,23747,6807,42376
286562379,-97,12,1003,15531,4672,39217
286570924,-87,-7,987,4681,4025,36190
286579469,-67,-45,957,-2642,3298,33556
286588014,-65,-79,941,-8277,1680,33801
286596558,-72,-77,939,-12276,-1855,36496
286604894,-72,-77,939,-12328,-5696,38150
286605427,-77,-47,962,-12328,-5696,38150
286613447,-77,-47,962,-10876,-8662,38123
286613981,-85,-18,1010,-10876,-8662,38123
286622001,-85,-18,1010,-6921,-9178,36487
286622534,-86,-1,1052,-6921,-9178,36487
286630555,-86,-1,1052,-2625,-6615,34037
286631088,-102,-1,1066,-2625,-6615,34037
286638484,-102,-1,1066,-2625,-6615,34037
286639116,-106,-25,1051,1426,-3517,33267
286647660,-94,-32,1035,6090,-1365,34133
286656204,-81,-5,1014,7673,1093,35402
286664748,-65,6,976,6737,3036,35936
286673292,-55,11,957,6790,1986,34212
286681837,-71,18,1002,4795,105,30283
286690174,-71,18,1002,-5057,-113,26687
286690707,-102,28,1052,-5057,-113,26687
286698728,-102,28,1052,-13860,1443,21026
286699261,-109,7,1055,-13860,1443,21026
286707281,-109,7,1055,-19171,2677,16660
286707814,-93,-55,1051,-19171,2677,16660
286715835,-93,-55,1051,-23275,1592,18165
286716368,-78,-106,1037,-23275,1592,18165
286724390,-78,-106,1037,-23327,-708,22828
286724923,-82,-107,1023,-23327,-708,22828
286732942,-92,-83,1011,-19915,-3132,27606
286739408,-92,-83,1011,-19915,-3132,27606
286741495,-97,-43,1039,-15155,-5871,30222
286750038,-99,23,1074,-12241,-6483,28848
286758583,-113,97,1078,-12398,-4033,22680
286767126,-126,82,1056,-13396,-218,15356
286775671,-128,5,1037,-13956,3228,12293
286784007,-128,5,1037,-13851,6466,14070
286784540,-112,-43,1034,-13851,6466,14070
286792559,-112,-43,1034,-14070,8496,18270
286793093,-89,-50,1027,-14070,8496,18270
286801114,-89,-50,1027,-11523,8793,23940
286801647,-75,-67,979,-11523,8793,23940
286809666,-75,-67,979,-6448,7061,30948
286810199,-73,-38,960,-6448,7061,30948
286818221,-104,44,970,-4331,4602,35446
286826766,-133,100,993,-2800,2878,33363
286835310,-155,118,1022,-2257,2336,27212
286840528,-155,118,1022,-2257,2336,27212
286843863,-154,116,1053,-4847,3307,19932
286852407,-137,98,1041,-8855,4978,12827
286860951,-119,53,1018,-10333,5993,7017
286869495,-126,-3,975,-11637,6020,6116
286877831,-126,-3,975,-5731,1750,8837
286878364,-123,-39,688,-5731,1750,8837
286886384,-123,-39,688,3088,-18488,13842
286886917,-105,-27,782,3088,-18488,13842
286894938,-105,-27,782,-4200,-29032,17946
286895471,-146,-1,992,-4200,-29032,17946
286903492,-146,-1,992,-1531,-33468,17605
286904025,-140,-43,961,-1531,-33468,17605
286912045,-118,-41,998,411,-36338,20886
286920590,-96,2,1051,-1890,-36820,25515
286929134,-85,20,1042,-1863,-36540,27755
286937678,-89,50,1063,-3386,-35210,29758
286941441,-89,50,1063,-3386,-35210,29758
286946231,-81,78,1063,-4130,-33110,29356
286954775,-76,83,1101,-822,-29802,23975
286963111,-76,83,1101,-1382,-22268,18235
286963645,-104,69,1130,-1382,-22268,18235
286971664,-104,69,1130,-5722,-13868,14166
286972197,-91,47,1117,-5722,-13868,14166
286980219,-91,47,1117,-8426,-6982,11025
286980752,-70,24,1095,-8426,-6982,11025
286988773,-70,24,1095,-7236,-813,8802
286989306,-51,12,1082,-7236,-813,8802
286997326,-43,-2,1046,-5013,5311,8837
287005870,-68,31,996,-4156,9231,10018
287014414,-64,92,1005,-3088,10482,8548
287022958,-53,53,965,-787,12328,6133
287031503,-83,0,924,1907,10753,7726
287040047,-95,-10,983,1181,6632,11208
287042563,-95,-10,983,1181,6632,11208
287048392,-95,-10,983,2266,3115,12635
287048925,-102,-11,991,2266,3115,12635
287056946,-102,-11,991,2940,-700,8951
287057479,-128,15,1036,2940,-700,8951
287065501,-128,15,1036,1251,-1863,4550
287066034,-141,10,1073,1251,-1863,4550
287074054,-141,10,1073,-1986,0,3517
287074587,-117,-44,1063,-1986,0,3517
287082609,-106,-74,1022,-2555,157,5390
287091153,-98,-45,1008,-4235,-2038,7813
287099698,-57,-24,994,-3535,-4200,8408
287108242,-47,21,996,-3876,-6203,8566
287116787,-84,51,952,-6352,-8907,7595
287125331,-99,51,936,-7700,-14481,5713
287133875,-101,20,953,-8531,-20553,4445
287142212,-101,20,953,-8356,-25217,4961
287142745,-129,-16,987,-8356,-25217,4961
287143488,-129,-16,987,-8356,-25217,4961
287150772,-129,-16,987,-9205,-27090,6851
287151305,-152,-40,1005,-9205,-27090,6851
287159325,-152,-40,1005,-9581,-28490,9161
287159858,-147,-50,1012,-9581,-28490,9161
287167878,-147,-50,1012,-6361,-30056,10290
287168411,-120,-27,1019,-6361,-30056,10290
287176432,-96,7,1047,-2318,-29417,10106
287184978,-92,33,1053,-2100,-26635,9520
287193523,-89,40,1046,-1942,-24325,7455
287202067,-84,14,1047,-1610,-22881,4646
287210611,-71,-45,1055,-218,-21385,4523
287219155,-65,-83,1069,1452,-18515,8128
287227491,-65,-83,1069,3666,-14323,11532
287228024,-68,-85,1065,3666,-14323,11532
287236043,-68,-85,1065,6755,-10403,13142
287236577,-60,-90,1042,6755,-10403,13142
287244391,-60,-90,1042,6755,-10403,13142
287244606,-60,-90,1042,8190,-7035,14805
287245140,-38,-80,1020,8190,-7035,14805
287253160,-21,-59,994,6387,-5223,16528
287261705,-20,-32,989,3036,-5573,15933
287270249,-21,-25,995,-1120,-6448,12888
287278793,-14,-22,1013,-3867,-7603,9730
287287337,-8,0,1036,-3508,-8032,5241
287295881,-27,13,1027,-5005,-7096,210
287304218,-27,13,1027,-5985,-7341,-4628
287304751,-54,18,998,-5985,-7341,-4628
287312771,-54,18,998,-4366,-9152,-7070
287313304,-63,-20,982,-4366,-9152,-7070
287321323,-63,-20,982,-682,-10622,-4742
287321856,-39,-82,989,-682,-10622,-4742
287329876,-39,-82,989,3185,-10150,2266
287330409,-17,-123,1007,3185,-10150,2266
287338431,-24,-118,1017,5696,-7962,9983
287345520,-24,-118,1017,5696,-7962,9983
287346983,-23,-102,1028,6615,-5223,15102
287355528,-5,-58,1050,7708,-2353,15697
287364072,4,-17,1062,7043,1461,11865
287372617,1,-2,1051,3561,4865,7516
287381161,2,42,1033,2502,5967,2292
287389705,-15,84,1004,2283,5845,-4838
287398041,-15,84,1004,507,3920,-11278
287398574,-41,79,969,507,3920,-11278
287406595,-41,79,969,148,-341,-15330
287407128,-59,43,944,148,-341,-15330
287415149,-59,43,944,490,-5626,-15277
287415683,-58,-9,948,490,-5626,-15277
287423701,-58,-9,948,1575,-9318,-13072
287424235,-62,-22,994,1575,-9318,-13072
287432255,-71,-26,1033,1758,-9957,-11033
287440799,-79,-48,1063,1137,-9030,-8163
287446434,-79,-48,1063,1137,-9030,-8163
287449352,-90,-60,1084,-857,-7253,-3832
287457896,-94,-76,1099,-3106,-5127,945
287466441,-79,-91,1120,-3158,-2905,5495
287474985,-62,-77,1139,-822,498,9030
287483321,-62,-77,1139,1233,4917,11165
287483855,-50,-39,1128,1233,4917,11165
287491876,-50,-39,1128,3683,9686,9397
287492409,-36,33,1105,3683,9686,9397
287500431,-36,33,1105,4103,12871,5013
287500964,-41,72,1043,4103,12871,5013
287508985,-41,72,1043,4427,12512,691
287509518,-36,64,987,4427,12512,691
287517537,-31,67,977,5626,10403,-3351
287526082,-43,64,988,5381,8636,-6903
287534627,-53,40,989,4060,7245,-9467
287543170,-53,6,987,3928,4882,-9878
287547556,-53,6,987,3928,4882,-9878
287551722,-53,-27,1007,4576,2590,-7691
287560267,-63,-43,1037,3911,1461,-4550
287568603,-63,-43,1037,2275,1496,-2555
287569136,-76,-31,1063,2275,1496,-2555
287577157,-76,-31,1063,778,2187,-2126
287577691,-76,-26,1068,778,2187,-2126
287585711,-76,-26,1068,682,3045,-2730
287586244,-64,-19,1071,682,3045,-2730
287594265,-64,-19,1071,-280,4655,-3193
287594798,-61,-2,1065,-280,4655,-3193
287602818,-64,5,1035,-1426,5766,-3841
287611362,-64,8,1011,-2073,5626,-4226
287619906,-55,5,1000,-1881,4655,-4138
287628451,-49,35,1010,-1373,4086,-4366
287636995,-57,83,1015,-2353,4016,-6798
287645539,-53,103,1015,-2983,3185,-12241
287648471,-53,103,1015,-2983,3185,-12241
287653884,-53,103,1015,-3438,2108,-17403
287654417,-54,78,1013,-3438,2108,-17403
287662439,-54,78,1013,-4112,743,-20195
287662972,-62,49,1015,-4112,743,-20195
287670993,-62,49,1015,-5136,-848,-20886
287671526,-66,28,1019,-5136,-848,-20886
287679547,-75,20,1018,-6483,-2677,-20177
287688091,-89,23,1017,-8268,-4786,-19075
287696636,-102,43,1031,-10106,-6921,-18786
287705180,-95,73,1041,-11760,-8242,-20702
287713724,-106,84,1051,-12906,-8863,-23003
287722269,-122,85,1064,-13790,-8820,-24780
287730606,-122,85,1064,-12048,-7236,-27300
287731139,-113,85,1099,-12048,-7236,-27300
287739158,-113,85,1099,-9100,-2852,-28262
287739691,-94,46,1105,-9100,-2852,-28262
287747712,-94,46,1105,-5136,2458,-26215
287748245,-77,11,1074,-5136,2458,-26215
287749404,-77,11,1074,-5136,2458,-26215
287756273,-77,11,1074,245,6641,-23537
287756806,-50,9,1048,245,6641,-23537
287764826,-27,24,1033,4401,9931,-21358
287773370,10,9,1024,6667,12906,-19565
287781914,24,8,1009,7393,14481,-17342
287790458,14,31,1004,5731,13991,-16642
287799003,13,29,1006,2152,12005,-17605
287807339,13,29,1006,-1181,9073,-17858
287807873,14,10,1009,-1181,9073,-17858
287815892,14,10,1009,-2957,5932,-16791
287816425,3,-1,1026,-2957,5932,-16791
287824446,3,-1,1026,-3097,3701,-15268
287824979,-28,-2,1035,-3097,3701,-15268
287832998,-28,-2,1035,-2905,2537,-13930
287833531,-50,1,1037,-2905,2537,-13930
287841552,-42,-27,1036,-2598,1785,-11497
287850097,-37,-27,1039,-1575,787,-7113
287858642,-48,33,1073,-140,358,-4480
287867186,-54,60,1096,-980,2607,-6265
287875730,-50,60,1093,-2117,5836,-9695
287884275,-29,35,1071,-3097,9056,-12600
287892611,-29,35,1071,-1916,11418,-12433
287893145,-8,-1,1033,-1916,11418,-12433
287901165,-8,-1,1033,105,12468,-9213
287901698,-4,-18,999,105,12468,-9213
287909719,-4,-18,999,1715,12661,-4235
287910252,6,-17,980,1715,12661,-4235
287918272,6,-17,980,3421,12985,1575
287918806,37,-13,963,3421,12985,1575
287926827,52,0,931,5136,12713,8750
287935371,53,35,916,8225,10858,13851
287943915,47,49,909,11077,8461,16616
287951420,47,49,909,11077,8461,16616
287952467,28,37,914,11803,5101,18331
287961012,-1,4,914,11585,1198,19057
287969348,-1,4,914,12162,-3412,18270
287969881,-43,-12,938,12162,-3412,18270
287977902,-43,-12,938,11025,-7350,15435
287978435,-78,0,972,11025,-7350,15435
287986456,-78,0,972,7297,-10893,11690
287986989,-102,-10,987,7297,-10893,11690
287995010,-102,-10,987,2966,-14525,9082
287995543,-113,-48,1002,2966,-14525,9082
288003564,-125,-92,1040,-306,-16537,8557
288012108,-139,-98,1077,-3797,-15575,9310
288020653,-127,-98,1086,-7183,-11147,10517
288029197,-99,-102,1057,-8461,-5617,13938
288037742,-64,-50,1009,-6746,-1093,19801
288046286,-7,59,964,-1776,2905,23843
288052544,-7,59,964,-1776,2905,23843
288054631,-7,59,964,3596,7280,24552
288055164,35,146,925,3596,7280,24552
288063185,35,146,925,8636,11270,23887
288063718,50,189,865,8636,11270,23887
288071739,50,189,865,12398,12617,18856
288072272,11,272,814,12398,12617,18856
288080292,11,272,814,12853,10928,7516
288080825,-39,315,775,12853,10928,7516
288088847,-65,262,774,12993,6125,-6256
288097391,-91,181,827,12941,805,-18086
288105935,-111,73,878,10762,-2948,-25208
288114480,-109,-12,929,9248,-5538,-27912
288123024,-78,-66,980,10753,-6912,-27807
288131360,-78,-66,980,11375,-6335,-25348
288131894,-55,-115,1012,11375,-6335,-25348
288139915,-55,-115,1012,10797,-4908,-22032
288140448,-21,-150,1024,10797,-4908,-22032
288148469,-21,-150,1024,8557,-3753,-18725
288149002,-3,-157,1016,8557,-3753,-18725
288153489,-3,-157,1016,8557,-3753,-18725
288157031,5,-174,1004,4453,-2983,-15137
288165576,13,-177,1005,175,-2528,-10316
288174119,42,-164,974,-4217,-2406,-4147
288182664,42,-137,939,-7892,-4698,2170
288191207,24,-93,923,-10823,-8820,6658
288199751,1,0,930,-14000,-12608,5582
288208295,-13,69,919,-18803,-15575,-1522
288216633,-13,69,919,-21997,-19276,-10228
288217166,-22,60,905,-21997,-19276,-10228
288225187,-22,60,905,-23283,-23721,-17062
288225720,-50,35,908,-23283,-23721,-17062
288233741,-50,35,908,-23966,-27457,-20851
288234274,-71,18,934,-23966,-27457,-20851
288242294,-80,-1,980,-23047,-29522,-22338
288250839,-71,-36,1035,-19355,-28971,-22207
288254394,-71,-36,1035,-19355,-28971,-22207
288259392,-57,-81,1080,-14183,-25646,-19573
288267936,-41,-117,1088,-9922,-20763,-14726
288276481,-24,-132,1080,-7061,-16082,-9537
288285025,4,-130,1063,-5810,-12538,-4637
288293361,4,-130,1063,-5460,-10237,551
288293895,33,-125,1027,-5460,-10237,551
288301915,33,-125,1027,-5083,-9703,3640
288302448,33,-93,1006,-5083,-9703,3640
288310469,33,-93,1006,-5670,-9537,1846
288311002,39,-43,1002,-5670,-9537,1846
288319023,39,-43,1002,-8758,-10132,-4655
288319556,16,15,988,-8758,-10132,-4655
288327577,-5,16,982,-12731,-11996,-13527
288336121,-29,-12,1002,-15671,-15295,-21166
288344666,-47,-55,1055,-17500,-17692,-26153
288353209,-41,-85,1112,-19180,-17517,-27326
288355517,-41,-85,1112,-19180,-17517,-27326
288361553,-41,-85,1112,-18725,-15820,-27422
288362087,-25,-94,1146,-18725,-15820,-27422
288370107,-25,-94,1146,-15435,-12976,-27833
288370641,-15,-107,1164,-15435,-12976,-27833
288378662,-15,-107,1164,-11865,-8680,-28000
288379195,-16,-114,1159,-11865,-8680,-28000
288387215,-16,-114,1159,-9021,-4086,-28183
288387748,-11,-130,1135,-9021,-4086,-28183
288395770,6,-163,1116,-6720,665,-27536
288404314,10,-180,1087,-4908,5372,-26022
288412858,15,-189,1046,-4112,9100,-24482
288421403,30,-194,1008,-4007,11908,-22137
288429947,53,-196,955,-4410,12985,-18453
288438283,53,-196,955,-5110,11541,-15890
288438817,47,-157,922,-5110,11541,-15890
288446836,47,-157,922,-6002,9747,-16406
288447369,39,-136,913,-6002,9747,-16406
288455390,39,-136,913,-7770,9003,-19346
288455923,28,-110,925,-7770,9003,-19346
288456458,28,-110,925,-7770,9003,-19346
288463990,17,-109,919,-10683,8636,-23458
288472534,0,-123,920,-13772,7008,-27693
288481078,-14,-129,938,-16520,5258,-31386
288489622,-10,-133,963,-18996,4646,-34116
288497958,-10,-133,963,-20037,4856,-34982
288498491,2,-149,979,-20037,4856,-34982
288506513,2,-149,979,-19495,5425,-34247
288507046,5,-161,986,-19495,5425,-34247
288515066,5,-161,986,-18340,5888,-32550
288515599,23,-154,988,-18340,5888,-32550
288523620,23,-154,988,-17237,6002,-29435
288524153,52,-156,972,-17237,6002,-29435
288532174,63,-169,950,-15417,4541,-24858
288540718,41,-157,955,-13466,2257,-20265
288549263,19,-128,982,-12495,1102,-18252
288557392,19,-128,982,-12495,1102,-18252
288557816,7,-116,1001,-12110,1452,-18768
288566359,2,-123,1004,-11515,2747,-19923
288574696,2,-123,1004,-10578,4068,-20483
288575229,0,-128,1004,-10578,4068,-20483
288583250,0,-128,1004,-9301,5713,-21822
288583783,4,-105,1008,-9301,5713,-21822
288591805,4,-105,1008,-7875,7875,-24963
288592338,11,-80,1001,-7875,7875,-24963
288600358,11,-80,1001,-6597,9353,-28726
288600892,17,-81,981,-6597,9353,-28726
288608913,23,-92,969,-5031,9817,-31587
288617457,36,-104,965,-2231,10053,-32838
288626003,44,-116,962,1260,10333,-32952
288634546,47,-130,958,4488,10535,-32313
288643090,67,-159,938,7560,10491,-29828
288651427,67,-159,938,10692,9073,-25707
288651960,73,-172,921,10692,9073,-25707
288658525,73,-172,921,10692,9073,-25707
288659988,73,-172,921,12792,6562,-22881
288660521,56,-158,929,12792,6562,-22881
288668542,56,-158,929,12915,4252,-22653
288669075,34,-158,951,12915,4252,-22653
288677096,14,-191,980,11917,2546,-23222
288685641,2,-230,1014,10115,1601,-23213
288694185,6,-248,1039,7236,1820,-21638
288702728,2,-245,1048,3657,2327,-19556
288711273,0,-242,1042,-621,2345,-18208
288719818,0,-215,1039,-4900,2406,-17535
288728153,0,-215,1039,-8190,2756,-18208
288728687,7,-188,1031,-8190,2756,-18208
288736708,7,-188,1031,-10027,3211,-18795
288737241,13,-168,1017,-10027,3211,-18795
288745262,13,-168,1017,-9966,3552,-18655
288745796,21,-154,997,-9966,3552,-18655
288753815,21,-154,997,-8085,3535,-18401
288754349,30,-127,974,-8085,3535,-18401
288759459,30,-127,974,-8085,3535,-18401
288762377,24,-98,955,-6387,3071,-18838
288770921,3,-93,943,-4611,1548,-19617
288779465,-14,-98,965,-2581,332,-21061
288788009,-9,-110,989,-1120,612,-22058
288796553,-15,-119,995,96,1592,-22435
288804890,-15,-119,995,1242,2213,-21945
288805423,-22,-139,993,1242,2213,-21945
288813445,-22,-139,993,2275,2660,-20133
288813978,-16,-167,1004,2275,2660,-20133
288821999,-16,-167,1004,3386,4051,-17500
288822532,0,-177,1021,3386,4051,-17500
288830552,-6,-161,1025,3876,6072,-16135
288839097,-6,-159,1013,3578,8286,-16415
288847641,19,-164,1001,3587,10430,-17316
288856186,39,-147,976,2563,12363,-18558
288860364,39,-147,976,2563,12363,-18558
288864738,45,-131,943,1356,12792,-20125
288873074,45,-131,943,1181,11602,-20370
288873607,54,-153,918,1181,11602,-20370
288881629,54,-153,918,1881,9948,-18103
288882162,61,-165,914,1881,9948,-18103
288890182,61,-165,914,2826,8120,-15636
288890715,50,-144,911,2826,8120,-15636
288898734,50,-144,911,2878,6133,-15041
288899267,32,-133,912,2878,6133,-15041
288907289,18,-141,919,1793,4060,-15023
288915834,8,-130,937,61,1942,-15592
288924379,13,-138,966,-1032,962,-16966
288932923,18,-167,983,-1793,1058,-16800
288941467,22,-191,998,-2712,1487,-14376
288949803,22,-191,998,-2336,2038,-11742
288950336,19,-189,1018,-2336,2038,-11742
288958357,19,-189,1018,656,3736,-12171
288958890,28,-165,1039,656,3736,-12171
288961505,28,-165,1039,656,3736,-12171
288966918,28,-165,1039,1435,6562,-15085
288967451,27,-134,1016,1435,6562,-15085
288975473,27,-134,1016,-848,7245,-18410
288976006,30,-131,966,-848,7245,-18410
288984025,38,-137,949,-2520,5162,-21411
288992570,31,-120,951,-3972,3071,-23651
289001115,26,-132,949,-5477,1277,-25217
289009659,18,-160,953,-6291,-560,-24412
289018204,2,-158,966,-6938,-2222,-22478
289026540,2,-158,966,-7525,-2966,-22321
289027073,-13,-137,995,-7525,-2966,-22321
289035094,-13,-137,995,-7708,-2275,-23931
289035627,-9,-132,1013,-7708,-2275,-23931
289043649,-9,-132,1013,-7070,-822,-24018
289044182,4,-155,1010,-7070,-822,-24018
289052203,4,-155,1010,-4602,8,-22496
289052736,12,-166,1004,-4602,8,-22496
289060757,5,-147,1013,-1583,1128,-21507
289062441,5,-147,1013,-1583,1128,-21507
289069309,1,-151,1019,175,2826,-21691
289077854,10,-168,1027,1837,4646,-21866
289086398,23,-184,1019,3018,7105,-21070
289094942,27,-183,992,3211,8662,-19390
289103279,27,-183,992,3176,8627,-17578
289103812,28,-173,964,3176,8627,-17578
289111833,28,-173,964,3351,7656,-16738
289112366,26,-162,949,3351,7656,-16738
289120385,26,-162,949,2957,7227,-17430
289120918,41,-148,937,2957,7227,-17430
289128937,41,-148,937,1872,5897,-19433
289129470,42,-137,924,1872,5897,-19433
289137490,39,-163,928,691,3683,-20973
289146034,46,-175,946,148,1496,-21087
289154578,41,-162,972,-472,131,-21358
289163123,24,-182,990,-1592,-525,-21113
289171668,5,-206,1009,-2143,-971,-19538
289180213,1,-210,1038,-2362,-420,-16931
289188549,1,-210,1038,-2721,1697,-14691
289189082,-2,-180,1050,-2721,1697,-14691
289197104,-2,-180,1050,-3010,4042,-13728
289197637,-3,-172,1041,-3010,4042,-13728
289205658,-3,-172,1041,-1741,6282,-13203
289206191,14,-173,1035,-1741,6282,-13203
289214213,14,-173,1035,463,8636,-12783
289214746,41,-175,1018,463,8636,-12783
289222765,56,-192,988,2345,9896,-11217
289231309,62,-209,968,4698,9738,-8023
289239854,58,-206,978,7148,9152,-4418
289248399,42,-202,992,8636,9406,-1785
289256943,29,-226,1000,9030,10220,813
289264448,29,-226,1000,9030,10220,813
289265288,29,-226,1000,10263,11261,4340
289265821,9,-258,994,10263,11261,4340
289273842,9,-258,994,11060,12722,8890
289274375,2,-276,987,11060,12722,8890
289282396,2,-276,987,10893,14192,12958
289282929,7,-248,975,10893,14192,12958
289290950,25,-177,957,7586,15653,12171
289299494,28,-136,930,1610,16003,6553
289308038,31,-144,908,-2528,14446,43
289316582,49,-157,923,-1610,12005,-5573
289325126,42,-138,937,525,10526,-9196
289333670,6,-136,946,1233,8330,-11060
289342007,6,-136,946,2835,6020,-10578
289342540,-5,-180,972,2835,6020,-10578
289350561,-5,-180,972,5871,4970,-6930
289351094,-4,-215,1000,5871,4970,-6930
289359113,-4,-215,1000,8645,4970,-2406
289359646,-17,-220,1014,8645,4970,-2406
289365381,-17,-220,1014,8645,4970,-2406
289367676,-17,-220,1014,9240,5258,498
289368209,-36,-194,1018,9240,5258,498
289376229,-33,-186,1012,8557,5661,1181
