# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
257454609,4,-172,997,-19477,-17806,5197
257462631,4,-172,997,-17631,-18217,6728
257463164,-73,-145,1017,-17631,-18217,6728
257471183,-73,-145,1017,-12862,-17727,7148
257471716,-127,-99,1046,-12862,-17727,7148
257479737,-127,-99,1046,-8128,-15137,4900
257480270,-127,-44,1047,-8128,-15137,4900
257488290,-104,-22,1014,-3605,-12197,586
257496835,-72,-21,984,1198,-10893,-3902
257505380,-22,-11,966,5635,-10657,-8592
257513924,20,-27,966,9248,-11086,-13553
257522469,44,-81,993,13667,-11663,-16353
257531014,48,-142,1043,19031,-10963,-16502
257539558,25,-206,1077,24132,-8286,-14122
257547895,25,-206,1077,27492,-4961,-9668
257548428,-1,-244,1094,27492,-4961,-9668
257550419,-1,-244,1094,27492,-4961,-9668
257556456,-1,-244,1094,26547,-1750,-4970
257556989,0,-245,1100,26547,-1750,-4970
257565008,0,-245,1100,20370,945,-726
257565541,25,-240,1095,20370,945,-726
257573563,25,-240,1095,10893,2213,3858
257574096,54,-247,1080,10893,2213,3858
257582116,75,-253,1087,778,1461,9432
257590661,84,-234,1121,-8146,560,15050
257599204,93,-196,1141,-15968,1715,19302
257607749,78,-184,1120,-21358,3167,22925
257616293,32,-170,1100,-22802,3403,27606
257624839,-28,-135,1090,-22146,3648,32462
257633383,-72,-72,1063,-21262,5127,35201
257641720,-72,-72,1063,-20545,7253,34658
257642253,-78,-25,1012,-20545,7253,34658
257650273,-78,-25,1012,-19836,8233,33223
257650806,-55,5,947,-19836,8233,33223
257651550,-55,5,947,-19836,8233,33223
257658835,-55,5,947,-17850,7253,31360
257659368,-18,18,885,-17850,7253,31360
257667389,-18,18,885,-13938,4147,28332
257667922,21,13,842,-13938,4147,28332
257675943,59,7,847,-9231,61,24281
257684488,76,7,866,-6317,-4532,20938
257693033,62,2,904,-3430,-9931,17876
257701577,22,-18,975,26,-14778,15163
257710121,-24,-25,1056,3202,-17535,13133
257718665,-63,0,1120,4418,-18147,10412
257727000,-63,0,1120,3920,-17010,6168
257727534,-84,13,1151,3920,-17010,6168
257735555,-84,13,1151,3806,-14420,2065
257736088,-77,2,1152,3806,-14420,2065
257744107,-77,2,1152,5005,-11121,-1365
257744640,-48,-4,1126,5005,-11121,-1365
257752454,-48,-4,1126,5005,-11121,-1365
257752669,-48,-4,1126,6763,-7901,-4620
257753203,-9,-8,1078,6763,-7901,-4620
257761224,42,-38,1011,9520,-5932,-8015
257769768,81,-88,961,13291,-6396,-9642
257778312,99,-131,947,17893,-8977,-9178
257786857,94,-147,980,22697,-12101,-7140
257795402,72,-136,1036,26101,-13860,-5407
257803946,36,-122,1088,28192,-13413,-4681
257812491,0,-107,1112,28980,-11112,-4322
257821035,-19,-85,1102,29041,-7787,-4270
257829371,-19,-85,1102,28437,-4541,-4436
257829904,-16,-70,1069,28437,-4541,-4436
257837924,-16,-70,1069,27352,-2275,-4453
257838457,-2,-55,1024,27352,-2275,-4453
257846478,-2,-55,1024,25366,-1207,-5171
257847011,17,-40,982,25366,-1207,-5171
257853369,17,-40,982,25366,-1207,-5171
257855041,17,-40,982,23056,-1365,-6308
257855574,40,-33,942,23056,-1365,-6308
257863595,63,-41,912,22023,-2983,-7332
257872139,73,-66,891,23415,-5197,-7752
257880683,63,-89,882,26258,-7428,-6623
257889228,32,-90,889,28857,-10360,-4138
257897772,-7,-57,928,28962,-13746,-2213
257906316,-37,-23,973,26915,-16152,-2231
257914860,-38,-3,1000,24561,-16528,-3675
257923405,-21,10,1012,23686,-15898,-5442
257931949,7,23,1010,24701,-14726,-7262
257940285,7,23,1010,26652,-13492,-9187
257940818,27,35,1017,26652,-13492,-9187
257948840,27,35,1017,29295,-12670,-12013
257949373,56,31,1033,29295,-12670,-12013
257954482,56,31,1033,29295,-12670,-12013
257957400,56,31,1033,32742,-11856,-15233
257957933,82,11,1054,32742,-11856,-15233
257965954,82,11,1054,37388,-9878,-17045
257966487,81,-24,1077,37388,-9878,-17045
257974508,63,-40,1086,41580,-6763,-17368
257983053,37,-61,1088,43190,-3596,-17071
257991598,13,-81,1079,42096,-910,-15531
258000142,4,-84,1057,39042,770,-14175
258008687,27,-95,1049,34527,945,-12853
258017231,62,-116,1048,29592,201,-10255
258025776,89,-128,1047,26845,-411,-7061
258034320,99,-133,1053,25803,-743,-3115
258042865,94,-120,1070,25873,-1137,612
258051201,94,-120,1070,25821,-437,3535
258051735,73,-96,1089,25821,-437,3535
258055390,73,-96,1089,25821,-437,3535
258059764,73,-96,1089,25375,1251,5880
258060297,50,-56,1091,25375,1251,5880
258068316,50,-56,1091,24106,3185,7367
258068849,32,-10,1082,24106,3185,7367
258076871,32,-10,1082,21227,4847,7288
258077404,20,34,1062,21227,4847,7288
258085425,20,34,1062,16555,5932,5941
258085958,11,73,1027,16555,5932,5941
258093979,8,113,990,11357,5678,3473
258102523,6,159,967,7087,4191,411
258111068,12,193,963,4261,1277,-4366
258119612,24,200,978,2931,-1837,-10045
258128155,35,179,1000,3946,-4593,-14980
258136699,44,148,1018,7288,-6895,-18751
258145243,47,116,1046,12232,-8802,-21700
258153788,52,75,1073,18165,-9423,-23091
258156511,52,75,1073,18165,-9423,-23091
258162132,52,75,1073,23765,-9528,-22671
258162665,61,35,1102,23765,-9528,-22671
258170685,61,35,1102,27273,-9056,-20273
258171218,74,-14,1119,27273,-9056,-20273
258179238,74,-14,1119,28673,-8207,-16467
258179771,84,-37,1121,28673,-8207,-16467
258187790,84,-37,1121,26932,-7472,-13063
258188323,77,7,1124,26932,-7472,-13063
258196344,58,81,1127,21035,-7175,-12302
258204889,42,142,1139,11725,-7586,-14350
258213433,33,193,1151,472,-8041,-18016
258221979,26,216,1156,-10430,-8715,-23030
258230523,36,204,1150,-17316,-9406,-28297
258239067,61,165,1151,-18270,-9528,-33180
258247611,61,90,1141,-15233,-7988,-34772
258256155,58,1,1096,-6641,-6107,-32147
258257423,58,1,1096,-6641,-6107,-32147
258264499,58,1,1096,5250,-5407,-26355
258265032,66,-42,1071,5250,-5407,-26355
258273054,66,-42,1071,13851,-4908,-19110
258273587,68,-10,1086,13851,-4908,-19110
258281607,68,-10,1086,16038,-4103,-15015
258282140,32,52,1106,16038,-4103,-15015
258290161,32,52,1106,12993,-2782,-15321
258290694,-4,90,1113,12993,-2782,-15321
258298712,-15,106,1101,7752,-1382,-17325
258307257,-10,113,1075,2983,-393,-18952
258315801,-9,120,1057,-866,113,-19836
258324345,-15,120,1046,-4025,455,-20571
258332889,1,107,1020,-7271,1286,-21043
258341434,63,35,941,-7507,1557,-20693
258349978,109,-25,884,-2310,-8,-16336
258358523,107,-10,864,3386,-3220,-9992
258367068,88,29,890,7411,-8015,-5407
258375404,88,29,890,8382,-12468,-3640
258375937,74,70,943,8382,-12468,-3640
258383957,74,70,943,6632,-15671,-4313
258384490,65,83,1001,6632,-15671,-4313
258392511,65,83,1001,4033,-17351,-5958
258393044,57,89,1047,4033,-17351,-5958
258401065,57,89,1047,1776,-17543,-7848
258401598,54,72,1081,1776,-17543,-7848
258409619,54,72,1081,-525,-16843,-7796
258410152,48,36,1106,-525,-16843,-7796
258418173,46,19,1119,-2607,-15662,-6265
258426717,63,16,1115,-3788,-14280,-4961
258435263,79,16,1099,-4480,-12206,-3403
258443807,89,24,1068,-5355,-10762,-2091
258452351,101,30,1040,-5477,-10850,-428
258459440,101,30,1040,-5477,-10850,-428
258460904,100,46,1030,-4593,-12293,1233
258469448,96,66,1041,-3412,-13947,1846
258477784,96,66,1041,-3237,-15356,1470
258478318,86,81,1062,-3237,-15356,1470
258486337,86,81,1062,-2756,-15776,35
258486871,77,82,1090,-2756,-15776,35
258494891,77,82,1090,-2336,-15006,-936
258495425,83,73,1117,-2336,-15006,-936
258503445,83,73,1117,-1890,-13203,-1338
258503979,86,68,1126,-1890,-13203,-1338
258511998,91,68,1119,-761,-11138,-1470
258520542,93,74,1105,525,-9117,-1356
258529086,97,86,1096,1347,-7376,-962
258537631,98,106,1089,1382,-6072,-1050
258546175,105,119,1078,-315,-4838,-2467
258554720,108,113,1065,-2301,-4025,-4025
258560561,108,113,1065,-2301,-4025,-4025
258563064,108,113,1065,-3850,-3841,-5013
258563598,107,106,1053,-3850,-3841,-5013
258571616,107,106,1053,-4628,-3806,-5600
258572149,111,93,1042,-4628,-3806,-5600
258580168,111,93,1042,-3718,-3858,-5250
258580702,117,69,1027,-3718,-3858,-5250
258588720,117,69,1027,-1330,-4033,-3438
258589253,125,53,1022,-1330,-4033,-3438
258597274,125,53,1022,525,-3797,-1715
258597807,119,65,1023,525,-3797,-1715
258605828,111,74,1032,840,-3578,-1426
258614372,107,72,1043,463,-3272,-1645
258622916,111,71,1049,481,-2835,-1758
258631461,121,69,1044,1715,-1881,-1942
258640005,130,64,1043,3596,-997,-2117
258648549,133,57,1048,4821,-245,-2091
258656886,133,57,1048,5101,140,-2362
258657419,128,45,1060,5101,140,-2362
258661489,128,45,1060,5101,140,-2362
258665447,128,45,1060,5031,726,-2187
258665980,131,25,1067,5031,726,-2187
258673999,131,25,1067,4383,1636,-1776
258674532,139,19,1063,4383,1636,-1776
258682553,139,19,1063,2598,2091,-1435
258683086,137,12,1056,2598,2091,-1435
258691106,127,7,1046,385,1540,-708
258699650,121,10,1045,-1715,437,105
258708194,119,18,1049,-3797,-778,551
258716738,116,22,1051,-5538,-2012,691
258725283,112,26,1059,-6615,-3368,927
258733827,110,35,1074,-7490,-4725,953
258742372,108,38,1095,-8671,-6107,481
258750708,108,38,1095,-9957,-7332,140
258751241,108,28,1128,-9957,-7332,140
258759263,108,28,1128,-11016,-7831,105
258759796,111,21,1162,-11016,-7831,105
258762410,111,21,1162,-11016,-7831,105
258767824,111,21,1162,-11663,-7148,96
258768357,119,18,1182,-11663,-7148,96
258776378,119,18,1182,-12696,-6063,-166
258776911,123,22,1196,-12696,-6063,-166
258784932,126,20,1196,-14577,-4742,-752
258793476,136,14,1191,-16677,-3745,-1023
258802021,133,9,1179,-18987,-3027,-1181
258810565,145,-7,1171,-20868,-2695,-770
258819109,147,-18,1153,-22120,-2275,901
258827653,143,-23,1145,-23213,-1925,2922
258836197,134,-11,1132,-24692,-1662,4768
258844533,134,-11,1132,-27370,-1680,5442
258845066,117,7,1136,-27370,-1680,5442
258853087,117,7,1136,-30695,-1688,4873
258853620,116,11,1122,-30695,-1688,4873
258861640,116,11,1122,-31902,-1820,4550
258862173,109,14,1111,-31902,-1820,4550
258863541,109,14,1111,-31902,-1820,4550
258870202,109,14,1111,-32121,-2091,4873
258870735,107,23,1093,-32121,-2091,4873
258878754,97,37,1088,-31307,-2957,4795
258887298,94,37,1078,-29890,-3841,3990
258895843,98,35,1079,-27448,-4733,3412
258904387,98,43,1084,-25515,-5425,2441
258912932,98,40,1101,-23817,-5932,787
258921476,97,28,1122,-21630,-5740,-997
258930021,100,5,1146,-18462,-4786,-2073
258938357,100,5,1146,-15120,-2852,-2388
258938891,110,-10,1174,-15120,-2852,-2388
258946911,110,-10,1174,-12871,271,-2843
258947444,119,-16,1193,-12871,271,-2843
258955463,119,-16,1193,-11278,4068,-3158
258955996,125,-36,1188,-11278,4068,-3158
258964016,125,-36,1188,-11112,7770,-3053
258964549,134,-56,1170,-11112,7770,-3053
258972570,134,-56,1170,-12040,10386,-2143
258973103,146,-90,1152,-12040,10386,-2143
258981122,148,-102,1140,-14052,11865,113
258989667,145,-93,1132,-18357,12608,1846
258998211,148,-95,1111,-22820,12521,2563
259006755,154,-91,1102,-26792,11628,3902
259015299,148,-71,1102,-29732,10263,5950
259023844,138,-41,1111,-31605,8601,6938
259032180,138,-41,1111,-32060,7455,6807
259032714,128,-20,1134,-32060,7455,6807
259040732,128,-20,1134,-29977,7840,6527
259041266,128,-10,1151,-29977,7840,6527
259049285,128,-10,1151,-24858,9695,6098
259049818,136,5,1151,-24858,9695,6098
259057840,136,5,1151,-17613,12565,5407
259058373,140,17,1144,-17613,12565,5407
259065562,140,17,1144,-17613,12565,5407
259066402,138,35,1136,-10421,15653,5118
259074946,132,51,1132,-5705,18322,3491
259083491,130,32,1112,-2353,20711,1058
259092035,137,6,1084,140,22610,-831
259100579,138,-9,1066,708,23808,-2187
259109123,122,-6,1060,-1146,24036,-3290
259117668,99,6,1059,-4768,23467,-4733
259126212,98,5,1055,-9318,22767,-7052
259134549,98,5,1055,-13623,22111,-8715
259135082,104,-15,1045,-13623,22111,-8715
259143102,104,-15,1045,-16143,21140,-8715
259143635,104,-31,1038,-16143,21140,-8715
259151655,104,-31,1038,-17561,20370,-7787
259152188,100,-33,1030,-17561,20370,-7787
259160209,100,-33,1030,-17526,19678,-7595
259160742,99,-23,1006,-17526,19678,-7595
259166477,99,-23,1006,-17526,19678,-7595
259168771,97,-7,977,-16275,19013,-7988
259177316,93,-4,949,-13947,17806,-8286
259185861,84,-17,937,-10298,15723,-7910
259194405,69,-24,958,-6562,13728,-6965
259202950,53,-13,998,-4383,12810,-6212
259211494,41,1,1033,-3246,13562,-6746
259219830,41,1,1033,-1933,15776,-8435
259220363,43,0,1050,-1933,15776,-8435
259228384,43,0,1050,-61,18856,-10045
259228917,54,-11,1045,-61,18856,-10045
259236936,54,-11,1045,1907,22225,-10902
259237469,67,-30,1029,1907,22225,-10902
259245489,67,-30,1029,2668,25095,-11208
259246022,77,-44,999,2668,25095,-11208
259254043,77,-44,999,2940,26635,-10955
259254576,80,-62,961,2940,26635,-10955
259262598,86,-80,925,3718,26722,-9712
259267400,86,-80,925,3718,26722,-9712
259271150,92,-78,908,4410,25515,-7892
259279694,77,-65,912,3561,23537,-6405
259288240,60,-53,923,1890,21385,-5967
259296784,55,-59,935,376,19530,-6011
259305328,49,-52,949,-656,18103,-5600
259313872,35,-25,966,-2056,16896,-6361
259322209,35,-25,966,-2887,15890,-8251
259322742,29,-5,967,-2887,15890,-8251
259330761,29,-5,967,-1785,15251,-10036
259331294,23,0,966,-1785,15251,-10036
259339313,23,0,966,2135,15233,-11051
259339846,30,-17,953,2135,15233,-11051
259347866,30,-17,953,6912,15093,-11173
259348399,39,-24,942,6912,15093,-11173
259356420,36,-27,939,10386,14595,-10981
259364964,26,-33,945,12040,13667,-10535
259368519,26,-33,945,12040,13667,-10535
259373516,17,-38,955,12722,12503,-10246
259382061,25,-43,979,12538,11725,-10062
259390606,31,-43,994,10753,11812,-9992
259399150,29,-56,1004,7778,12363,-9721
259407487,29,-56,1004,4576,12722,-8706
259408020,28,-72,1010,4576,12722,-8706
259416040,28,-72,1010,1006,13475,-7122
259416574,24,-73,1011,1006,13475,-7122
259424595,24,-73,1011,-2161,14017,-4908
259425128,13,-72,1004,-2161,14017,-4908
259433149,13,-72,1004,-4812,14157,-1986
259433682,2,-55,1008,-4812,14157,-1986
259441701,-5,-27,1014,-6562,14726,17
259450245,-11,-3,1005,-7087,15995,1286
259458789,-8,17,975,-5950,17368,1688
259467333,-2,18,938,-3272,17955,1365
259469433,-2,18,938,-3272,17955,1365
259475886,0,14,907,1452,17438,1548
259484431,-3,40,890,5661,15916,1207
259492975,-23,66,904,8995,13571,-358
259501311,-23,66,904,12565,11935,-2677
259501845,-41,66,924,12565,11935,-2677
259509866,-41,66,924,16913,11305,-4103
259510399,-43,47,948,16913,11305,-4103
259518419,-43,47,948,21393,11611,-4147
259518952,-50,27,972,21393,11611,-4147
259526973,-50,27,972,22706,12923,-4427
259527506,-56,25,1004,22706,12923,-4427
259535527,-60,5,1009,20273,14638,-5897
259544072,-54,-21,995,16441,16012,-7070
259552617,-37,-26,977,11838,16660,-7708
259561161,-37,-31,952,5600,16318,-8085
259569705,-48,-44,943,253,14778,-7262
259570556,-48,-44,943,253,14778,-7262
259578216,-43,-63,937,-3456,13063,-5643
259586761,-50,-62,935,-5127,11611,-3228
259595305,-61,-42,936,-5048,9922,-2047
259603849,-72,-11,947,-4646,8645,-1557
259612186,-72,-11,947,-3018,7813,-1872
259612720,-78,12,948,-3018,7813,-1872
259620739,-78,12,948,428,7577,-2467
259621272,-78,21,953,428,7577,-2467
259629292,-78,21,953,3885,8093,-2782
259629825,-78,24,967,3885,8093,-2782
259637847,-78,24,967,5530,9213,-3902
259638380,-85,28,974,5530,9213,-3902
259646401,-86,11,968,5731,10526,-5573
259654946,-82,-6,948,5722,11873,-6588
259663490,-77,-10,923,5101,12775,-7113
259671411,-77,-10,923,5101,12775,-7113
259672042,-71,-12,904,3631,12521,-7490
259680587,-69,-25,903,1330,11445,-7778
259688924,-69,-25,903,-1356,10298,-7918
259689457,-63,-43,897,-1356,10298,-7918
259697478,-63,-43,897,-2966,8723,-7455
259698011,-57,-59,884,-2966,8723,-7455
259706033,-57,-59,884,-3613,6510,-6265
259706566,-56,-46,874,-3613,6510,-6265
259714585,-56,-46,874,-4812,3946,-5810
259715118,-65,-21,871,-4812,3946,-5810
259723139,-72,-6,868,-5320,971,-6378
259731683,-69,5,872,-4471,-2030,-7455
259740227,-69,0,890,-2607,-4655,-8391
259748771,-80,-20,927,-525,-6755,-8610
259757316,-92,-36,972,1723,-7271,-8662
259765861,-88,-44,1002,3123,-5836,-8942
259772534,-88,-44,1002,3123,-5836,-8942
259774205,-88,-44,1002,2905,-3736,-9458
259774739,-81,-60,1018,2905,-3736,-9458
259782758,-81,-60,1018,1443,-1583,-9406
259783291,-67,-89,1018,1443,-1583,-9406
259791309,-67,-89,1018,-647,227,-8303
259791843,-58,-111,1015,-647,227,-8303
259799864,-52,-111,1008,-2773,1977,-6615
259808410,-39,-117,995,-4803,3333,-5075
259816954,-34,-118,984,-5985,3753,-3158
259825498,-45,-97,990,-6650,3570,-1260
259834043,-57,-72,990,-7551,3893,-262
259842588,-60,-59,986,-7446,4270,96
259850924,-60,-59,986,-6046,4593,822
259851457,-58,-51,984,-6046,4593,822
259859478,-58,-51,984,-4375,5057,1478
259860011,-58,-31,994,-4375,5057,1478
259868032,-58,-31,994,-3955,6238,1295
259868566,-65,-12,1008,-3955,6238,1295
259873467,-65,-12,1008,-3955,6238,1295
259876593,-75,-14,1015,-4628,8023,647
259885137,-76,-22,1007,-5250,10010,131
259893682,-69,-20,991,-5635,12048,-682
259902227,-67,-30,969,-5731,13518,-1172
259910771,-67,-50,957,-5048,14420,-1321
259919316,-62,-65,941,-4602,15338,-840
259927653,-62,-65,941,-4165,15592,-35
259928186,-56,-77,917,-4165,15592,-35
259936205,-56,-77,917,-4488,14700,1085
259936738,-47,-86,901,-4488,14700,1085
259944760,-47,-86,901,-5328,12670,2476
259945293,-56,-82,897,-5328,12670,2476
259953313,-78,-61,918,-6387,10806,3290
259961857,-83,-57,938,-7927,9660,3088
259970402,-82,-71,946,-8347,9082,3333
259974372,-82,-71,946,-8347,9082,3333
259978954,-83,-72,953,-7481,8916,4261
259987499,-86,-69,959,-7131,9117,4935
259995835,-86,-69,959,-7796,9117,5276
259996368,-94,-71,963,-7796,9117,5276
260004388,-94,-71,963,-8785,8951,5416
260004921,-94,-69,962,-8785,8951,5416
260012942,-94,-69,962,-9712,8881,4996
260013475,-89,-50,955,-9712,8881,4996
260021496,-89,-50,955,-10325,8391,4051
260022029,-90,-40,946,-10325,8391,4051
260030051,-87,-50,939,-9353,7997,3491
260038595,-80,-54,936,-7743,7700,3351
260047139,-82,-58,928,-6300,7490,3465
260055683,-79,-64,922,-5538,7070,3290
260064227,-81,-84,917,-5040,6650,3841
260072771,-89,-93,920,-5538,5906,4795
260075495,-89,-93,920,-5538,5906,4795
260081115,-89,-93,920,-7008,5066,5451
260081649,-100,-88,930,-7008,5066,5451
260089668,-100,-88,930,-8111,4795,5547
260090201,-104,-90,928,-8111,4795,5547
260098223,-104,-90,928,-8312,4742,6212
260098756,-103,-96,914,-8312,4742,6212
260106777,-103,-96,914,-7822,4121,7428
260107310,-103,-104,899,-7822,4121,7428
260115331,-107,-91,885,-8172,3377,8181
260123875,-111,-83,871,-10368,2152,7787
260132419,-107,-87,855,-12031,385,7227
260140964,-102,-84,851,-11716,-1321,7332
260149508,-104,-74,858,-10062,-2406,7481
260158053,-107,-53,859,-8093,-2738,6615
260166597,-101,-54,844,-5985,-2887,5276
260174933,-101,-54,844,-3937,-4042,4873
260175466,-99,-75,836,-3937,-4042,4873
260176417,-99,-75,836,-3937,-4042,4873
260183494,-99,-75,836,-1933,-5530,5328
260184027,-99,-93,858,-1933,-5530,5328
260192047,-99,-93,858,-1601,-5827,5460
260192580,-100,-80,887,-1601,-5827,5460
260200602,-100,-80,887,-2126,-5197,4383
260201135,-91,-76,898,-2126,-5197,4383
260209154,-86,-83,900,-2721,-4830,3692
260217699,-85,-95,909,-2940,-4917,4007
260226243,-80,-100,919,-2170,-4243,4340
260234788,-74,-106,914,-1400,-2887,4768
260243332,-71,-96,896,-1093,-2257,5267
260251876,-65,-76,890,-2082,-2913,5197
260260421,-53,-73,885,-3946,-4068,4287
260268757,-53,-73,885,-4768,-5433,4068
260269290,-43,-86,890,-4768,-5433,4068
260277309,-43,-86,890,-4751,-6597,4576
260277843,-53,-76,912,-4751,-6597,4576
260285861,-53,-76,912,-4943,-6973,4173
260286395,-74,-58,945,-4943,-6973,4173
260294416,-74,-58,945,-4795,-6317,2940
260294949,-87,-61,972,-4795,-6317,2940
260302968,-88,-59,982,-3430,-4366,1802
260311513,-91,-46,972,-1277,-1925,490
260320057,-94,-51,938,1785,201,-910
260328602,-86,-69,905,5372,1487,-1820
260337145,-72,-93,868,8925,1540,-1916
260345690,-70,-103,846,11095,682,-1960
260354234,-72,-114,833,9607,-1312,-2432
260362570,-72,-114,833,6431,-4716,-2563
260363103,-74,-145,834,6431,-4716,-2563
260371123,-74,-145,834,3902,-8198,-936
260371656,-73,-172,854,3902,-8198,-936
260378430,-73,-172,854,3902,-8198,-936
260379685,-73,-172,854,1811,-10710,1767
260380218,-76,-179,889,1811,-10710,1767
260388238,-74,-159,917,157,-11908,4261
260396782,-75,-115,926,-1382,-12337,5643
260405326,-72,-89,922,-2887,-12853,5407
260413870,-61,-79,913,-3473,-13728,4917
260422414,-53,-70,913,-2695,-14796,4830
260430958,-50,-51,929,-1076,-15470,4698
260439294,-50,-51,929,770,-15050,3920
260439827,-60,-37,951,770,-15050,3920
260447849,-60,-37,951,3141,-13352,2537
260448382,-67,-33,957,3141,-13352,2537
260456402,-67,-33,957,5766,-11025,1303
260456935,-55,-46,946,5766,-11025,1303
260464954,-55,-46,946,7752,-8933,962
260465487,-41,-54,913,7752,-8933,962
260473508,-29,-53,877,8006,-8303,953
260479558,-29,-53,877,8006,-8303,953
260482061,-23,-54,852,6081,-9651,778
260490606,-20,-65,846,3001,-12302,805
260499150,-20,-72,856,218,-15268,1688
260507695,-28,-59,883,-1610,-17745,2905
260516031,-28,-59,883,-3368,-19425,3473
260516565,-45,-41,916,-3368,-19425,3473
260524585,-45,-41,916,-4602,-20256,2983
260525118,-63,-23,946,-4602,-20256,2983
260533136,-63,-23,946,-5162,-20002,1032
260533670,-61,-8,956,-5162,-20002,1032
260541691,-61,-8,956,-3797,-19670,-612
260542224,-50,-22,950,-3797,-19670,-612
260550245,-47,-30,950,-866,-19713,-1233
260558789,-49,-28,965,1750,-19792,-1933
260567333,-53,-25,983,3578,-19206,-3316
260575878,-47,-37,994,4812,-18060,-4970
260580473,-47,-37,994,4812,-18060,-4970
260584431,-32,-57,1001,5845,-16511,-5775
260592975,-28,-68,1014,5407,-14988,-5547
260601312,-28,-68,1014,3683,-13168,-5197
260601845,-46,-71,1035,3683,-13168,-5197
260609866,-46,-71,1035,1023,-10123,-5101
260610400,-51,-71,1045,1023,-10123,-5101
260618419,-51,-71,1045,-840,-6352,-4908
260618952,-37,-78,1019,-840,-6352,-4908
260626974,-37,-78,1019,-813,-3123,-3745
260627507,-30,-79,957,-813,-3123,-3745
260635528,-30,-79,957,-26,-1951,-2502
260636061,-33,-57,896,-26,-1951,-2502
260644082,-37,-25,860,78,-2677,-2222
260652626,-32,-5,843,-813,-4550,-2887
260661170,-15,16,822,-1435,-6063,-4480
260669714,0,18,814,-2213,-8636,-6072
260678259,-9,10,833,-2196,-11987,-6956
260681398,-9,10,833,-2196,-11987,-6956
260686812,-14,-1,884,-1382,-14463,-7840
260695148,-14,-1,884,17,-14551,-8645
260695681,-3,-25,935,17,-14551,-8645
260703701,-3,-25,935,1382,-13072,-8662
260704235,-10,-39,965,1382,-13072,-8662
260712256,-10,-39,965,2703,-11261,-8653
260712789,-34,-45,982,2703,-11261,-8653
260720810,-34,-45,982,4007,-9012,-8715
260721344,-35,-61,988,4007,-9012,-8715
260729364,-9,-90,980,4620,-7061,-8776
260737908,12,-102,967,4427,-5530,-7752
260746452,24,-98,950,2695,-5346,-6518
260754996,44,-103,947,-560,-6387,-5941
260763540,60,-105,959,-5048,-7980,-4935
260772085,68,-98,981,-9108,-9310,-3605
260780629,49,-92,1022,-12486,-9887,-2135
260782520,49,-92,1022,-12486,-9887,-2135
260788973,49,-92,1022,-14315,-8645,-481
260789506,1,-107,1059,-14315,-8645,-481
260797526,1,-107,1059,-14341,-4996,1146
260798059,-30,-94,1070,-14341,-4996,1146
260806080,-30,-94,1070,-13763,-113,1225
260806613,-30,-62,1029,-13763,-113,1225
260814634,-30,-62,1029,-12477,3570,595
260815167,-16,-33,942,-12477,3570,595
260823188,-16,-33,942,-10596,4033,-140
260823722,1,-2,856,-10596,4033,-140
260831742,23,22,798,-9003,1365,-1566
260840287,45,48,788,-9983,-3963,-4515
260848832,44,88,813,-13930,-10246,-8968
260857376,27,109,881,-17508,-16143,-14341
260865919,2,118,978,-19005,-19486,-20195
260874256,2,118,978,-21008,-17867,-25733
260874789,-29,92,1074,-21008,-17867,-25733
260882811,-29,92,1074,-21210,-13282,-30397
260883344,-53,39,1067,-21210,-13282,-30397
260891362,-53,39,1067,-14560,-9677,-32445
260891895,-41,-13,1035,-14560,-9677,-32445
260899916,-41,-13,1035,-5250,-6466,-32803
260900449,-30,-50,1010,-5250,-6466,-32803
260908469,-16,-84,983,2100,-3176,-32576
260917014,30,-118,937,5705,-945,-31465
260925558,72,-165,881,7078,-1461,-29032
260934103,91,-206,875,7498,-4926,-24578
260942647,95,-222,931,7070,-9310,-19398
260951192,73,-226,1008,4602,-10578,-14831
260959529,73,-226,1008,2336,-9380,-10543
260960062,38,-262,1056,2336,-9380,-10543
260968083,38,-262,1056,2283,-6772,-4830
260968616,12,-273,1081,2283,-6772,-4830
260976638,12,-273,1081,2065,-3167,-210
260977171,-9,-211,1075,2065,-3167,-210
260984360,-9,-211,1075,2065,-3167,-210
260985200,-9,-211,1075,953,463,1618
260985733,-31,-143,1046,953,463,1618
260993752,-42,-108,995,0,3290,1548
261002296,-22,-95,926,735,5241,1067
261010840,22,-85,858,3587,5250,350
261019385,47,-87,831,4410,4025,533
261027929,62,-101,812,1006,1198,1618
261036265,62,-101,812,-4025,-4322,2948
261036798,91,-132,826,-4025,-4322,2948
261044818,91,-132,826,-7848,-10263,5547
261045351,123,-179,890,-7848,-10263,5547
261053372,123,-179,890,-10710,-13956,9992
261053905,126,-205,990,-10710,-13956,9992
261061926,126,-205,990,-13676,-14367,14770
261062459,81,-215,1098,-13676,-14367,14770
261070481,20,-206,1177,-16528,-11427,18812
261079025,-30,-171,1210,-19118,-5932,21682
261085491,-30,-171,1210,-19118,-5932,21682
261087577,-58,-129,1183,-20580,717,23318
261096121,-44,-70,1117,-21035,6676,23747
261104666,-19,-19,1039,-21612,10587,22557
261113001,-19,-19,1039,-21603,11777,19127
261113534,13,15,978,-21603,11777,19127
261121555,13,15,978,-21490,11095,13098
261122089,59,27,929,-21490,11095,13098
261130110,59,27,929,-18663,8120,9082
261130643,86,-16,889,-18663,8120,9082
